date,name,mean
2023-01-29,Field_2,0.2553755245260743
2023-01-29,Field_1,0.2369516485838547
2023-01-29,Field_2,0.26610787152518833
2023-01-29,Field_3,0.2959611769292832
2023-01-29,Field_4,0.2818524216819515
2023-01-29,Field_5,0.3022047550359098
2023-02-01,Field_1,0.10774414025493259
2023-02-01,Field_2,0.06725143154929729
2023-02-01,Field_1,0.18673741881503106
2023-02-01,Field_2,0.13997847399335567
2023-02-01,Field_3,0.22655848674869866
2023-02-01,Field_4,0.18009120940626525
2023-02-01,Field_5,0.20138938044129034
2023-02-03,Field_1,0.27430060128646183
2023-02-03,Field_2,0.3142033244203408
2023-02-03,Field_1,0.2834422292708562
2023-02-03,Field_2,0.3370390165268875
2023-02-03,Field_3,0.3753808209588154
2023-02-03,Field_4,0.3221611679609045
2023-02-03,Field_5,0.4047452884105183
2023-02-06,Field_1,0.27006497358284287
2023-02-06,Field_2,0.2898994574688183
2023-02-06,Field_1,0.2815307746794581
2023-02-06,Field_2,0.3094394311214717
2023-02-06,Field_3,0.3660861195098715
2023-02-06,Field_4,0.32065245268811066
2023-02-06,Field_5,0.38575007130421746
2023-02-08,Field_1,0.27049357315539363
2023-02-08,Field_2,0.30330353582219116
2023-02-08,Field_1,0.2725003773573882
2023-02-08,Field_2,0.3117194144644233
2023-02-08,Field_3,0.3486037383309351
2023-02-08,Field_4,0.30231388721311275
2023-02-08,Field_5,0.3811118915257709
2023-02-11,Field_1,0.2894279326776229
2023-02-11,Field_2,0.3094553202583017
2023-02-11,Field_1,0.2928068131074026
2023-02-11,Field_2,0.31650564174652146
2023-02-11,Field_3,0.36148328211683395
2023-02-11,Field_4,0.32079989075152054
2023-02-11,Field_5,0.35791945307224526
2023-02-13,Field_1,0.2914245647175402
2023-02-13,Field_2,0.3087923024455804
2023-02-13,Field_1,0.2968298493491571
2023-02-13,Field_2,0.3211051770509755
2023-02-13,Field_3,0.3683554413318305
2023-02-13,Field_4,0.31325084032880196
2023-02-13,Field_5,0.3737897507087257
2023-02-16,Field_1,0.12746565019986986
2023-02-16,Field_2,0.07143546245530885
2023-02-16,Field_1,0.1230296299404995
2023-02-16,Field_2,0.0642398689037848
2023-02-16,Field_3,0.24396349376198595
2023-02-16,Field_4,0.03848731165114038
2023-02-16,Field_5,0.33207315998622816
2023-02-18,Field_1,0.2765708505861908
2023-02-18,Field_2,-0.02750468028398531
2023-02-18,Field_1,0.2501630395801642
2023-02-18,Field_2,0.021223706327002576
2023-02-18,Field_3,0.1078882268064888
2023-02-18,Field_4,0.19179175735612614
2023-02-18,Field_5,0.20630394422957887
2023-02-21,Field_1,0.3188036486342886
2023-02-21,Field_2,0.32565733965389865
2023-02-21,Field_1,0.3285049833176485
2023-02-21,Field_2,0.3402043143101687
2023-02-21,Field_3,0.38950592266608164
2023-02-21,Field_4,0.3302693681358354
2023-02-21,Field_5,0.380998437261877
2023-02-23,Field_1,0.3270019935423339
2023-02-23,Field_2,0.3434338250901232
2023-02-23,Field_1,0.32922304785174644
2023-02-23,Field_2,0.35037732604245414
2023-02-23,Field_3,0.39320448565904653
2023-02-23,Field_4,0.3209378093248614
2023-02-23,Field_5,0.3886500028891802
2023-02-26,Field_1,0.17287294036988626
2023-02-26,Field_2,0.001363615640194668
2023-02-26,Field_1,0.17320324048791766
2023-02-26,Field_2,0.028140156929911758
2023-02-26,Field_3,0.24219305989423107
2023-02-26,Field_4,0.1209667943969003
2023-02-26,Field_5,0.15053491968138483
2023-02-28,Field_1,0.34562532830038123
2023-02-28,Field_2,0.3695920834607098
2023-02-28,Field_1,0.35026153170331453
2023-02-28,Field_2,0.38163918053388834
2023-02-28,Field_3,0.43585466604988815
2023-02-28,Field_4,0.34060710232843233
2023-02-28,Field_5,0.4040196173111572
2023-03-03,Field_1,0.361149068754072
2023-03-03,Field_2,0.39654763935282444
2023-03-03,Field_1,0.35897225359803736
2023-03-03,Field_2,0.39328418133924253
2023-03-03,Field_3,0.4455721796964471
2023-03-03,Field_4,0.35446726560033526
2023-03-03,Field_5,0.41312841889015084
2023-03-05,Field_1,0.34379690442329786
2023-03-05,Field_2,0.3854502661397482
2023-03-05,Field_1,0.3351290721876231
2023-03-05,Field_2,0.36712162587960484
2023-03-05,Field_3,0.41020132663815495
2023-03-05,Field_4,0.3289249971446878
2023-03-05,Field_5,0.3843235738828389
2023-03-08,Field_1,0.4041948857952817
2023-03-08,Field_2,0.40149931279909157
2023-03-08,Field_1,0.36422701651773604
2023-03-08,Field_2,0.3582010992412239
2023-03-08,Field_3,0.39335338713221235
2023-03-08,Field_4,0.33063129130726127
2023-03-08,Field_5,0.36626927398279946
2023-03-10,Field_1,-0.004998906276735916
2023-03-10,Field_2,-0.022837848768304497
2023-03-10,Field_1,-0.0864732649964118
2023-03-10,Field_2,-0.1046812658838987
2023-03-10,Field_3,-0.09034029452657429
2023-03-10,Field_4,-0.10806556902623962
2023-03-10,Field_5,-0.08079827758688124
2023-03-13,Field_1,0.3489172079849669
2023-03-13,Field_2,0.4024618319250946
2023-03-13,Field_1,0.3504009359207934
2023-03-13,Field_2,0.409194493083043
2023-03-13,Field_3,0.46894792812859776
2023-03-13,Field_4,0.36310684751774724
2023-03-13,Field_5,0.3947550107578991
2023-03-15,Field_1,-0.09732296799056656
2023-03-15,Field_2,-0.05517122276458377
2023-03-15,Field_1,-0.08425469085345186
2023-03-15,Field_2,-0.0456168897978568
2023-03-15,Field_3,-0.06709913678454833
2023-03-15,Field_4,-0.10067788781743939
2023-03-15,Field_5,-0.09581219422723658
2023-03-18,Field_1,0.23338284391420897
2023-03-18,Field_2,0.3916374388610253
2023-03-18,Field_1,0.21763052181320064
2023-03-18,Field_2,0.37537016990559163
2023-03-18,Field_3,0.4885383934474634
2023-03-18,Field_4,0.37779108786456095
2023-03-18,Field_5,0.3352904535184932
2023-03-20,Field_1,0.3829726260758173
2023-03-20,Field_2,0.4571703495228211
2023-03-20,Field_1,0.38333334463462587
2023-03-20,Field_2,0.45079603391730044
2023-03-20,Field_3,0.5633587026623234
2023-03-20,Field_4,0.4109671496572895
2023-03-20,Field_5,0.4685714899784731
2023-03-23,Field_1,0.3464087314143353
2023-03-23,Field_2,0.4100068100099659
2023-03-23,Field_1,0.34682306138745145
2023-03-23,Field_2,0.41729892891646353
2023-03-23,Field_3,0.5401173237415814
2023-03-23,Field_4,0.4026930287860455
2023-03-23,Field_5,0.4528009857442765
2023-03-25,Field_1,0.33445708710926336
2023-03-25,Field_2,0.2929347147764228
2023-03-25,Field_1,0.33090407341622247
2023-03-25,Field_2,0.28623657066193287
2023-03-25,Field_3,0.5767792743773786
2023-03-25,Field_4,0.30732560241666457
2023-03-25,Field_5,0.47189451611295513
2023-03-28,Field_1,0.17110738927406952
2023-03-28,Field_2,0.35727284837643086
2023-03-28,Field_1,0.16610027006960587
2023-03-28,Field_2,0.365938153903471
2023-03-28,Field_3,0.41012102930491373
2023-03-28,Field_4,0.37893372954464616
2023-03-28,Field_5,0.4059279796978976
2023-03-30,Field_1,0.06094248070638644
2023-03-30,Field_2,0.19188565816079098
2023-03-30,Field_1,0.0807197749902061
2023-03-30,Field_2,0.19906345433116268
2023-03-30,Field_3,0.16544413498524466
2023-03-30,Field_4,0.2915515311161233
2023-03-30,Field_5,0.3894286064199847
2023-04-02,Field_1,0.42157800089668845
2023-04-02,Field_2,0.45176247239557116
2023-04-02,Field_1,0.42242847110586335
2023-04-02,Field_2,0.4543117884927756
2023-04-02,Field_3,0.593474933037602
2023-04-02,Field_4,0.4721397593291155
2023-04-02,Field_5,0.5395581834088061
2023-04-04,Field_1,0.36438731642559635
2023-04-04,Field_2,0.4289654232308001
2023-04-04,Field_1,0.36375498813041085
2023-04-04,Field_2,0.42926827498998316
2023-04-04,Field_3,0.5003847925842276
2023-04-04,Field_4,0.4374847876894929
2023-04-04,Field_5,0.5119566401269956
2023-04-07,Field_1,0.4369416978100237
2023-04-07,Field_2,0.47648425310553927
2023-04-07,Field_1,0.439939991566665
2023-04-07,Field_2,0.4848141647081716
2023-04-07,Field_3,0.5943431628428824
2023-04-07,Field_4,0.4668227701379086
2023-04-07,Field_5,0.5637445023463121
2023-04-09,Field_1,0.3983922831313582
2023-04-09,Field_2,0.4418525211718597
2023-04-09,Field_1,0.39902479355771225
2023-04-09,Field_2,0.45118864584122703
2023-04-09,Field_3,0.598676144170899
2023-04-09,Field_4,0.42699412672352594
2023-04-09,Field_5,0.5750969434878209
2023-04-12,Field_1,0.40301393542685854
2023-04-12,Field_2,0.4531225473468392
2023-04-12,Field_1,0.40540854007041116
2023-04-12,Field_2,0.4610400842659672
2023-04-12,Field_3,0.5320592804686571
2023-04-12,Field_4,0.4208840238950161
2023-04-12,Field_5,0.5283501671494297
2023-04-14,Field_1,0.35240851043891974
2023-04-14,Field_2,0.425640534718177
2023-04-14,Field_1,0.34973311520610006
2023-04-14,Field_2,0.4269442032206681
2023-04-14,Field_3,0.477498778723261
2023-04-14,Field_4,0.3757308269372531
2023-04-14,Field_5,0.4849420165245828
2023-04-17,Field_1,0.3450474368876426
2023-04-17,Field_2,0.33487832469240303
2023-04-17,Field_1,0.3374642019595115
2023-04-17,Field_2,0.3339921705175359
2023-04-17,Field_3,0.3426405730027108
2023-04-17,Field_4,0.37443186334548545
2023-04-17,Field_5,0.36660966592479083
2023-04-19,Field_1,0.32100144554965543
2023-04-19,Field_2,0.4147232257190264
2023-04-19,Field_1,0.3204180324648055
2023-04-19,Field_2,0.42248697091831655
2023-04-19,Field_3,0.4256123750078492
2023-04-19,Field_4,0.35881269720043185
2023-04-19,Field_5,0.4688924035336487
2023-04-22,Field_1,0.32970791189700077
2023-04-22,Field_2,0.4126399654129574
2023-04-22,Field_1,0.3151815078462685
2023-04-22,Field_2,0.4379106567547119
2023-04-22,Field_3,0.4404265609584717
2023-04-22,Field_4,0.36286851292814737
2023-04-22,Field_5,0.3691570974524885
2023-04-24,Field_1,0.32786894595695565
2023-04-24,Field_2,0.3985253233193045
2023-04-24,Field_1,0.3300860076543342
2023-04-24,Field_2,0.3923872895030881
2023-04-24,Field_3,0.45932146729759227
2023-04-24,Field_4,0.3724379506269406
2023-04-24,Field_5,0.05838017199723544
2023-04-27,Field_1,0.31959879106894934
2023-04-27,Field_2,0.44068693226076083
2023-04-27,Field_1,0.32122060298786786
2023-04-27,Field_2,0.4526161012538622
2023-04-27,Field_3,0.4025978120581167
2023-04-27,Field_4,0.36054405462570444
2023-04-27,Field_5,0.45213863602809623
2023-04-29,Field_1,0.2953081377322229
2023-04-29,Field_2,0.4353729472851528
2023-04-29,Field_1,0.30038814549081505
2023-04-29,Field_2,0.4273380469059596
2023-04-29,Field_3,0.41704025507664116
2023-04-29,Field_4,0.3487690079924412
2023-04-29,Field_5,0.3513671711366916
2023-05-02,Field_1,0.2657685975068188
2023-05-02,Field_2,0.11616042658693787
2023-05-02,Field_1,0.2698828803253065
2023-05-02,Field_2,0.11498644058944557
2023-05-02,Field_3,0.4063476261772756
2023-05-02,Field_4,0.22745177157623758
2023-05-02,Field_5,0.36420417702804164
2023-05-04,Field_1,0.07504101933313166
2023-05-04,Field_2,0.06946480478017267
2023-05-04,Field_1,0.06984801393894154
2023-05-04,Field_2,0.06430868569407788
2023-05-04,Field_3,0.0626906796847791
2023-05-04,Field_4,0.0477316053097959
2023-05-04,Field_5,0.05256266359329734
2023-05-07,Field_1,0.08182521112127597
2023-05-07,Field_2,0.0964728036125594
2023-05-07,Field_1,0.07355317142146359
2023-05-07,Field_2,0.07504820772550229
2023-05-07,Field_3,-0.0034086454505720346
2023-05-07,Field_4,0.10408675768168638
2023-05-07,Field_5,0.0488249695033558
2023-05-09,Field_1,0.23616910838726357
2023-05-09,Field_2,0.4284780634059618
2023-05-09,Field_1,0.23422948230583196
2023-05-09,Field_2,0.43918164394472076
2023-05-09,Field_3,0.442479374947259
2023-05-09,Field_4,0.31456568449868944
2023-05-09,Field_5,0.5131554521553867
2023-05-12,Field_1,0.02078508386713456
2023-05-12,Field_2,0.016892646921875348
2023-05-12,Field_1,0.03396687534423131
2023-05-12,Field_2,0.030390936254484618
2023-05-12,Field_3,0.07595741373866774
2023-05-12,Field_4,0.04025639913024123
2023-05-12,Field_5,0.178195896538716
2023-05-14,Field_1,0.20398924168320082
2023-05-14,Field_2,0.1847561139570175
2023-05-14,Field_1,0.20109743769299748
2023-05-14,Field_2,0.18367396256989085
2023-05-14,Field_3,0.15206909029212665
2023-05-14,Field_4,0.16749383007260674
2023-05-14,Field_5,0.22203955348501692
2023-05-17,Field_1,0.2478429638741819
2023-05-17,Field_2,0.39313028344090456
2023-05-17,Field_1,0.2465436174634023
2023-05-17,Field_2,0.41879612839319735
2023-05-17,Field_3,0.4415227582288802
2023-05-17,Field_4,0.33399510508627683
2023-05-17,Field_5,0.43899013508093265
2023-05-19,Field_1,0.2035818876405412
2023-05-19,Field_2,0.3206776861273349
2023-05-19,Field_1,0.21158695091969254
2023-05-19,Field_2,0.30846235542656586
2023-05-19,Field_3,0.3241567069875268
2023-05-19,Field_4,-0.05706811110818442
2023-05-19,Field_5,-0.03673190127003081
2023-05-22,Field_1,0.24692956883139203
2023-05-22,Field_2,0.34813278617709514
2023-05-22,Field_1,0.24745339349154843
2023-05-22,Field_2,0.34609971304960063
2023-05-22,Field_3,0.42642153279566264
2023-05-22,Field_4,0.32322123045994167
2023-05-22,Field_5,0.381054643676942
2023-05-24,Field_1,0.2132566080068686
2023-05-24,Field_2,0.3171423741710654
2023-05-24,Field_1,0.22324459196681185
2023-05-24,Field_2,0.320570673794102
2023-05-24,Field_3,0.41199548215424864
2023-05-24,Field_4,0.2850067063667998
2023-05-24,Field_5,0.3859088397333726
2023-05-27,Field_1,0.0011045879288152018
2023-05-27,Field_2,0.32826209406946244
2023-05-27,Field_1,-0.03623860928680676
2023-05-27,Field_2,0.36847068266645067
2023-05-27,Field_3,0.01127803782488615
2023-05-27,Field_4,0.01880470071033892
2023-05-27,Field_5,0.41733743135786583
2023-05-29,Field_1,0.2643138644647942
2023-05-29,Field_2,0.35233107822945253
2023-05-29,Field_1,0.263352618369248
2023-05-29,Field_2,0.3562154501569339
2023-05-29,Field_3,0.4734477245423198
2023-05-29,Field_4,0.3421372409571249
2023-05-29,Field_5,0.4325875387552575
2023-06-01,Field_1,-0.13322838595024888
2023-06-01,Field_2,-0.12800229516970973
2023-06-01,Field_1,-0.12971632560456414
2023-06-01,Field_2,-0.12726768174677888
2023-06-01,Field_3,-0.1345826760950617
2023-06-01,Field_4,-0.13551257959252774
2023-06-01,Field_5,-0.1304756594316905
2023-06-03,Field_1,0.24409440197829818
2023-06-03,Field_2,0.288483275865367
2023-06-03,Field_1,0.23718222658930913
2023-06-03,Field_2,0.3011575985004681
2023-06-03,Field_3,0.3486773221537018
2023-06-03,Field_4,0.29930715541938313
2023-06-03,Field_5,0.3392182854585273
2023-06-06,Field_1,0.2823053181663153
2023-06-06,Field_2,0.35076844604206914
2023-06-06,Field_1,0.27285493977234604
2023-06-06,Field_2,0.3272439294491456
2023-06-06,Field_3,0.4428435799158247
2023-06-06,Field_4,0.3416067893573587
2023-06-06,Field_5,0.3888966180696765
2023-06-08,Field_1,0.2988666133543339
2023-06-08,Field_2,0.3302713149171107
2023-06-08,Field_1,0.2984676803809331
2023-06-08,Field_2,0.33415466095019014
2023-06-08,Field_3,0.4086019907620826
2023-06-08,Field_4,0.2971814725417464
2023-06-08,Field_5,0.3360067161708359
2023-06-11,Field_1,0.33185968557532763
2023-06-11,Field_2,0.3474399302581111
2023-06-11,Field_1,0.33582062609668595
2023-06-11,Field_2,0.3530287819840092
2023-06-11,Field_3,0.5092247146727221
2023-06-11,Field_4,0.34057274881092586
2023-06-11,Field_5,0.4588011440225079
2023-06-13,Field_1,-0.0025494523384360967
2023-06-13,Field_2,-0.004080099110861648
2023-06-13,Field_1,0.010912759939734546
2023-06-13,Field_2,0.009755263825097837
2023-06-13,Field_3,0.00677724359607818
2023-06-13,Field_4,0.005724213143925086
2023-06-13,Field_5,2.2585481006249847E-4
2023-06-16,Field_1,0.26849696946609175
2023-06-16,Field_2,0.2787867424430481
2023-06-16,Field_1,0.3144413597607731
2023-06-16,Field_2,0.3269879251474938
2023-06-16,Field_3,0.386786585911021
2023-06-16,Field_4,0.31115006702672193
2023-06-16,Field_5,0.3453511100668937
2023-06-18,Field_1,0.27514870691809695
2023-06-18,Field_2,0.3435483961072347
2023-06-18,Field_1,0.2750350696296777
2023-06-18,Field_2,0.3506750535260719
2023-06-18,Field_3,0.4705514242249054
2023-06-18,Field_4,0.2438259523200704
2023-06-18,Field_5,0.4169707259973838
2023-06-21,Field_1,0.04174349146900902
2023-06-21,Field_2,0.15300452761293196
2023-06-21,Field_1,0.21845920106196037
2023-06-21,Field_2,0.2891972753250596
2023-06-21,Field_3,0.11069181450353519
2023-06-21,Field_4,0.245067502246026
2023-06-21,Field_5,0.14322787184347954
2023-06-23,Field_1,0.025148127438281636
2023-06-23,Field_2,0.025299433322530988
2023-06-23,Field_1,0.01670995426658733
2023-06-23,Field_2,0.01689690564513958
2023-06-23,Field_3,0.01416534946119986
2023-06-23,Field_4,0.019471439677537995
2023-06-23,Field_5,0.019875874069354153
2023-06-26,Field_1,0.03614536878688279
2023-06-26,Field_2,0.03568719153160306
2023-06-26,Field_1,0.035398505504215874
2023-06-26,Field_2,0.03517973938095132
2023-06-26,Field_3,0.03468987749554983
2023-06-26,Field_4,0.035347260580655154
2023-06-26,Field_5,0.034815602419417814
2023-06-28,Field_1,0.04968454138855212
2023-06-28,Field_2,0.07982727488045553
2023-06-28,Field_1,0.0503122632872605
2023-06-28,Field_2,0.08035572414681605
2023-06-28,Field_3,0.08565865347013576
2023-06-28,Field_4,0.059950817922258336
2023-06-28,Field_5,0.08496543362206742
2023-07-01,Field_1,0.0107845400960819
2023-07-01,Field_2,0.11449995759450138
2023-07-01,Field_1,0.013849310862935959
2023-07-01,Field_2,0.12057364957056577
2023-07-01,Field_3,0.4344248914856602
2023-07-01,Field_4,0.06284636110474547
2023-07-01,Field_5,0.2220961744195934
2023-07-03,Field_1,0.2594067043189062
2023-07-03,Field_2,0.47169131476593806
2023-07-03,Field_1,0.2645490666658002
2023-07-03,Field_2,0.46923662044928943
2023-07-03,Field_3,0.5346773771333586
2023-07-03,Field_4,0.3266976802958418
2023-07-03,Field_5,0.5232170935606372
2023-07-06,Field_1,-0.038723837649895676
2023-07-06,Field_2,0.012348438631816682
2023-07-06,Field_1,-0.031678378435839434
2023-07-06,Field_2,0.01927164332760316
2023-07-06,Field_3,0.6087323365510939
2023-07-06,Field_4,0.4324331637313377
2023-07-06,Field_5,-0.09567328889163246
2023-07-08,Field_1,0.035089892219436515
2023-07-08,Field_2,0.03495237673860861
2023-07-08,Field_1,0.035318971459664276
2023-07-08,Field_2,0.03547100769093693
2023-07-08,Field_3,0.035513528689698134
2023-07-08,Field_4,0.03609956385981506
2023-07-08,Field_5,0.03519302898399312
2023-07-11,Field_1,0.022863130514800992
2023-07-11,Field_2,0.029302059275357954
2023-07-11,Field_1,0.09248198608554749
2023-07-11,Field_2,0.09843845044814938
2023-07-11,Field_3,0.08291240628390135
2023-07-11,Field_4,0.13090247287996948
2023-07-11,Field_5,0.187972899825677
2023-07-13,Field_1,-0.011087528410125013
2023-07-13,Field_2,-0.018541527301119305
2023-07-13,Field_1,-0.008535373283107888
2023-07-13,Field_2,-0.015923057788680847
2023-07-13,Field_3,-0.014095518863030123
2023-07-13,Field_4,-0.020316046900165474
2023-07-13,Field_5,-0.007186959766085336
2023-07-16,Field_1,0.03279372378261545
2023-07-16,Field_2,0.033324657328741986
2023-07-16,Field_1,0.029493558250544356
2023-07-16,Field_2,0.02991992482183218
2023-07-16,Field_3,0.028819125624572558
2023-07-16,Field_4,0.02939116959253135
2023-07-16,Field_5,0.028735910815172783
2023-07-18,Field_1,0.06734250461916505
2023-07-18,Field_2,0.08647933702146891
2023-07-18,Field_1,0.07034043101416856
2023-07-18,Field_2,0.08939263378878712
2023-07-18,Field_3,0.06091558383872944
2023-07-18,Field_4,0.06710421687670892
2023-07-18,Field_5,0.07621574002910543
2023-07-21,Field_1,0.06955407746883481
2023-07-21,Field_2,0.5425211408792746
2023-07-21,Field_1,0.07355997229874656
2023-07-21,Field_2,0.5504316818576453
2023-07-21,Field_3,0.37718281206116283
2023-07-21,Field_4,0.43566100631276516
2023-07-21,Field_5,0.6524702482647711
2023-07-23,Field_1,0.3494215804398665
2023-07-23,Field_2,0.5106101035463837
2023-07-23,Field_1,0.3678546807373124
2023-07-23,Field_2,0.5188126615006547
2023-07-23,Field_3,0.4707482823569309
2023-07-23,Field_4,0.37419486683123604
2023-07-23,Field_5,0.2642321175630337
2023-07-26,Field_1,0.3654906423119319
2023-07-26,Field_2,0.3518800234968866
2023-07-26,Field_1,0.36697325815346965
2023-07-26,Field_2,0.35473962719686747
2023-07-26,Field_3,0.5969784612838341
2023-07-26,Field_4,0.39416616646048214
2023-07-26,Field_5,0.5457898679158439
2023-07-28,Field_1,0.1893240688422022
2023-07-28,Field_2,0.52500521909926
2023-07-28,Field_1,0.19647499467654173
2023-07-28,Field_2,0.5293654205436408
2023-07-28,Field_3,0.3251797349721751
2023-07-28,Field_4,0.07493614275075453
2023-07-28,Field_5,0.5929126266267845
2023-07-31,Field_1,0.06779638927773089
2023-07-31,Field_2,0.0652375565936505
2023-07-31,Field_1,0.06749199924612993
2023-07-31,Field_2,0.06511455454550395
2023-07-31,Field_3,0.06644504722925068
2023-07-31,Field_4,0.0724605635642393
2023-07-31,Field_5,0.0815582525382683
2023-08-02,Field_1,0.02266610518226647
2023-08-02,Field_2,0.021709727232870915
2023-08-02,Field_1,0.02223674607299582
2023-08-02,Field_2,0.02151629313380393
2023-08-02,Field_3,0.020711253794676535
2023-08-02,Field_4,0.02122018390255337
2023-08-02,Field_5,0.021640778310671842
2023-08-05,Field_1,0.054825594405157475
2023-08-05,Field_2,0.08038645300817258
2023-08-05,Field_1,0.12614102743317335
2023-08-05,Field_2,0.1500466459601957
2023-08-05,Field_3,0.20785096589087992
2023-08-05,Field_4,0.16897665648139978
2023-08-05,Field_5,0.17386137893538198
2023-08-07,Field_1,0.06471180641429844
2023-08-07,Field_2,0.06181035226684437
2023-08-07,Field_1,0.06497831543250576
2023-08-07,Field_2,0.06170084793804001
2023-08-07,Field_3,0.06150137702424704
2023-08-07,Field_4,0.05896806599924778
2023-08-07,Field_5,0.057071685668118606
2023-08-12,Field_1,0.1847613401291509
2023-08-12,Field_2,0.25283243885572
2023-08-12,Field_1,0.26143656089182504
2023-08-12,Field_2,0.3116895067624289
2023-08-12,Field_3,0.3437472482529497
2023-08-12,Field_4,0.24581144923685752
2023-08-12,Field_5,0.15318879279365438
2023-08-15,Field_1,0.12143876519538443
2023-08-15,Field_2,0.2566533551283798
2023-08-15,Field_1,0.147481337384527
2023-08-15,Field_2,0.26626444146085704
2023-08-15,Field_3,0.3516306221693411
2023-08-15,Field_4,0.1450576439017832
2023-08-15,Field_5,0.3686840084674433
2023-08-17,Field_1,0.03131985287656226
2023-08-17,Field_2,0.03136980171031986
2023-08-17,Field_1,0.03114235369812266
2023-08-17,Field_2,0.03142148664816109
2023-08-17,Field_3,0.03055549381169066
2023-08-17,Field_4,0.031386990381657015
2023-08-17,Field_5,0.028634436640723623
2023-08-20,Field_1,-0.02402722076900025
2023-08-20,Field_2,-0.048666125151346946
2023-08-20,Field_1,-0.026098332968477588
2023-08-20,Field_2,-0.05241884824666143
2023-08-20,Field_3,-0.04986878417438904
2023-08-20,Field_4,0.08383765080103654
2023-08-20,Field_5,0.18400593391911066
2023-08-22,Field_1,0.05673488275364239
2023-08-22,Field_2,0.031235715940711933
2023-08-22,Field_1,0.051789814842228846
2023-08-22,Field_2,0.023721290627829607
2023-08-22,Field_3,0.02003193297946916
2023-08-22,Field_4,0.09301734988587175
2023-08-22,Field_5,0.12384137128571185
2023-08-25,Field_1,0.06480096630716178
2023-08-25,Field_2,0.06127509802054572
2023-08-25,Field_1,0.06411300059415735
2023-08-25,Field_2,0.06031987717254207
2023-08-25,Field_3,0.06428858993766144
2023-08-25,Field_4,0.062386203175622074
